Row,Id,Score,Age,Tenure,Balance,Salary,Surname,Nationality,Gender,Products,Card,Active,Churn
8654,15650454,641,1.7558748556724915,5,0.0,122449.18,Tran,France,Male,2,1,1,0
8655,15573730,586,1.6232492903979006,6,126704.49,41682.3,Thompson,Germany,Male,2,1,0,0
8656,15705050,611,1.4771212547196624,9,0.0,148887.69,Linger,France,Male,2,1,1,0
8657,15791342,660,1.4913616938342726,1,84560.04,137784.25,Johnston,Spain,Male,1,1,1,0
8658,15684316,532,1.6334684555795864,9,0.0,190573.91,Udokamma,France,Male,2,0,0,1
8659,15700540,557,1.5797835966168101,2,129893.56,102076.03,Barrera,Germany,Female,1,0,0,0
8660,15770631,730,1.3979400086720377,5,167385.81,56307.51,Sutherland,Spain,Male,1,1,1,0
8661,15790594,535,1.4313637641589874,6,0.0,49775.58,Bednall,France,Female,2,0,1,0
8662,15604020,773,1.5563025007672873,4,105858.71,4395.45,Otoole,Germany,Female,1,0,1,0
8663,15637599,510,1.6434526764861874,4,123070.89,28461.29,Cremonesi,Germany,Female,1,1,0,1
8664,15736578,539,1.591064607026499,1,0.0,28184.7,Hamilton,France,Male,1,1,1,0
8665,15666332,690,1.6812412373755872,2,0.0,3149.1,Donaldson,Spain,Female,2,1,1,0
8666,15727291,821,1.6020599913279623,1,0.0,194273.12,McKay,France,Female,2,1,0,0
8667,15785920,687,1.5440680443502757,1,125141.24,148537.07,Black,Germany,Male,2,1,1,0
8668,15658987,557,1.662757831681574,4,96173.17,116378.31,Kane,France,Female,2,1,1,0
8669,15687719,532,1.568201724066995,5,0.0,6761.84,She,Spain,Female,2,0,1,0
8670,15799641,540,1.591064607026499,2,0.0,81995.92,Bruno,Spain,Male,2,1,0,0
8671,15758702,705,1.7403626894942439,8,0.0,14392.68,Watson,France,Female,2,1,1,0
8672,15689526,542,1.5440680443502757,9,127543.11,468.94,Shih,Germany,Female,2,1,0,1
8673,15586848,706,1.5797835966168101,1,0.0,122379.54,Rose,France,Male,2,1,0,0
8674,15707637,765,1.7481880270062005,1,0.0,13228.93,Zikoranachukwudimma,France,Female,1,1,0,1
8675,15719426,529,1.8260748027008264,8,103101.56,154002.02,Cole,France,Male,2,1,1,1
8676,15639265,714,1.7323937598229686,7,126113.28,112777.38,Isaacs,France,Male,1,1,0,0
8677,15576124,582,1.6127838567197355,1,40488.76,128528.83,Muravyova,France,Male,1,1,0,0
8678,15757829,609,1.6020599913279623,10,137389.77,170122.22,Timperley,Germany,Female,2,1,0,0
8679,15633227,518,1.4471580313422192,9,85146.36,2803.89,Kenechukwu,France,Female,1,0,0,0
8680,15753092,791,1.5440680443502757,5,129828.58,181918.26,He,Germany,Male,1,1,1,1
8681,15782939,747,1.6232492903979006,4,80214.36,115241.96,Storey,France,Male,1,1,0,1
8682,15746338,565,1.6020599913279623,2,0.0,129956.13,Onyekachukwu,France,Female,2,1,1,0
8683,15590676,735,1.5314789170422551,1,141796.43,45858.49,Kharlamova,France,Male,1,1,0,0
8684,15599329,697,1.6901960800285136,7,195238.29,131083.56,Christopher,France,Female,4,0,1,1
8685,15783097,813,1.4313637641589874,6,111348.15,46422.46,Lombardo,Germany,Male,1,1,0,0
8686,15597885,772,1.6334684555795864,6,0.0,57675.88,Kerr,France,Male,2,1,1,0
8687,15597467,606,1.8512583487190752,8,0.0,169741.96,Duncan,France,Female,2,1,1,0
8688,15724764,667,1.6232492903979006,10,64404.26,26022.37,Lawley,Germany,Female,2,0,0,0
8689,15778418,637,1.6020599913279623,9,154309.67,125334.16,Burns,Germany,Male,1,1,1,1
8690,15684769,542,1.8260748027008264,10,129431.36,21343.74,Whitson,France,Male,1,0,1,0
8691,15756167,762,1.6334684555795864,5,134204.67,139971.01,Doyne,Spain,Female,1,1,1,0
8692,15632439,698,1.591064607026499,4,0.0,47455.82,Pinto,France,Female,2,0,1,0
8693,15755138,850,1.505149978319906,8,0.0,55593.8,Chin,France,Female,2,1,1,0
8694,15659092,621,1.6989700043360187,5,0.0,191756.54,Davide,France,Female,2,1,0,1
8695,15742116,671,1.6812412373755872,9,116711.06,76373.38,Torres,Germany,Female,2,0,0,0
8696,15801994,775,1.4913616938342726,9,0.0,169278.51,Buccho,France,Male,2,1,0,0
8697,15647572,504,1.5314789170422551,0,54980.81,136909.88,Greece,Spain,Male,1,1,1,0
8698,15644551,751,1.568201724066995,3,99773.85,54865.92,Wimble,Spain,Female,2,1,0,0
8699,15709135,691,1.4771212547196624,7,101231.77,156529.44,Pirozzi,Germany,Male,2,0,0,0
8700,15684469,841,1.505149978319906,2,117070.21,113482.2,Hsiung,Germany,Male,1,1,0,0
8701,15627637,709,1.3617278360175928,8,73314.04,63446.47,Obioma,Germany,Male,2,1,0,0
8702,15667093,673,1.568201724066995,2,0.0,13624.02,Onio,France,Male,1,1,1,0
8703,15690589,541,1.568201724066995,9,212314.03,148814.54,Udinesi,France,Male,1,0,1,0
8704,15595350,661,1.4913616938342726,3,136067.82,65567.91,Fermin,France,Female,2,1,0,0
8705,15777586,784,1.6232492903979006,2,109052.04,6409.55,Moss,Spain,Female,2,1,0,0
8706,15804064,742,1.5440680443502757,2,79126.17,126997.53,Docherty,France,Female,1,1,1,0
8707,15717770,850,1.7403626894942439,7,0.0,171762.87,Marcelo,Spain,Female,1,0,0,1
8708,15754443,443,1.5440680443502757,9,108308.0,129031.19,Fadden,France,Female,1,1,0,1
8709,15776939,778,1.6812412373755872,3,102290.56,182691.31,Zox,Germany,Female,2,1,0,0
8710,15713517,529,1.591064607026499,6,102025.08,12351.01,Otitodilinna,France,Male,2,1,0,0
8711,15683522,678,1.568201724066995,2,113383.07,135123.96,Kennedy,Germany,Female,1,1,1,0
8712,15673995,516,1.8129133566428555,9,102541.1,181490.42,Tu,Spain,Female,1,1,0,0
8713,15771054,469,1.5440680443502757,5,0.0,186490.37,Barnes,Spain,Male,2,1,0,0
8714,15578788,786,1.6020599913279623,6,0.0,41248.8,Bibi,Spain,Male,2,0,0,0
8715,15737408,703,1.6127838567197355,6,109941.51,116267.28,L?,France,Female,1,1,0,0
8716,15750837,579,1.6127838567197355,0,141749.68,9201.53,Landseer,Germany,Male,1,0,1,0
8717,15576022,565,1.5797835966168101,5,0.0,80630.32,Nwachinemelu,France,Male,2,0,1,0
8718,15635502,443,1.6434526764861874,2,0.0,159165.7,Ch'iu,France,Male,1,1,0,0
8719,15627298,589,1.568201724066995,7,85146.48,86490.09,Vinogradova,France,Male,2,1,0,1
8720,15811415,691,1.6434526764861874,6,134066.1,197572.41,Jenks,France,Female,2,1,1,0
8721,15645059,711,1.4471580313422192,8,0.0,105159.89,Crace,France,Female,2,0,0,0
8722,15689671,775,1.4313637641589874,4,0.0,40807.26,Packham,Spain,Male,1,1,1,0
8723,15718667,621,1.5440680443502757,7,87619.29,143.34,T'ien,France,Male,1,1,0,0
8724,15803202,350,1.7075701760979363,10,0.0,125823.79,Onyekachi,France,Male,1,1,1,1
8725,15593683,668,1.4771212547196624,8,0.0,138465.7,Solomina,Spain,Female,2,1,0,0
8726,15703394,633,1.4313637641589874,3,0.0,44008.91,Hawes,Spain,Male,2,1,0,0
8727,15570289,697,1.6334684555795864,8,103409.16,66893.28,Benson,Germany,Male,1,1,0,1
8728,15567437,734,1.4771212547196624,7,123040.38,76503.06,Emenike,Germany,Female,1,1,1,0
8729,15711687,434,1.6127838567197355,4,108128.52,56784.11,Nero,France,Male,1,0,1,0
8730,15656592,646,1.6812412373755872,8,169023.33,175657.55,Toscano,Germany,Male,2,1,1,0
8731,15634373,764,1.4771212547196624,5,0.0,105155.66,Yang,France,Male,2,0,1,0
8732,15769125,727,1.6127838567197355,10,0.0,47468.56,Palerma,Spain,Female,2,0,1,0
8733,15711386,724,1.462397997898956,6,0.0,64729.51,Trentini,France,Female,2,0,1,0
8734,15714241,749,1.6232492903979006,9,222267.63,101108.85,Haddon,Spain,Male,1,0,0,1
8735,15642530,706,1.6720978579357175,10,144090.42,140938.95,Coates,Germany,Female,1,1,0,1
8736,15713599,728,1.4771212547196624,10,114835.43,37662.49,Castiglione,France,Male,1,0,1,0
8737,15744770,636,1.6434526764861874,2,0.0,86414.41,Stone,France,Male,2,0,0,0
8738,15780498,634,1.5314789170422551,3,145030.92,41820.65,Maynard,France,Male,1,1,1,0
8739,15624397,627,1.6334684555795864,8,71240.3,127734.16,Moore,France,Male,1,0,1,0
8740,15615219,518,1.7708520116421442,5,138772.15,123872.0,Obielumani,France,Male,1,0,1,0
8741,15570908,687,1.462397997898956,7,93617.07,113050.92,Harding,Spain,Female,1,0,1,0
8742,15762855,622,1.3617278360175928,8,0.0,131389.39,Hill,Spain,Female,2,1,1,0
8743,15661827,693,1.6532125137753437,4,0.0,26589.56,Brown,Spain,Female,2,1,1,0
8744,15746035,450,1.3979400086720377,9,74237.2,195463.35,Pagnotto,Spain,Male,2,0,1,0
8745,15691906,664,1.6901960800285136,5,127421.78,108876.75,Esposito,Germany,Female,2,1,0,1
8746,15793424,663,1.4471580313422192,8,61274.7,136054.45,Tan,Spain,Female,2,1,0,0
8747,15577905,660,1.5314789170422551,8,106486.66,182262.66,Hammond,France,Male,2,0,1,0
8748,15667216,579,1.462397997898956,10,73194.52,129209.09,Chung,France,Female,2,1,1,0
8749,15673971,655,1.6434526764861874,6,146498.76,64853.51,Houghton,Germany,Female,1,1,0,1
8750,15701238,683,1.6720978579357175,1,0.0,148989.15,Chia,France,Male,2,1,0,0
8751,15644849,655,1.505149978319906,2,0.0,71047.51,Zikoranachidimma,France,Female,1,1,1,0
8752,15635531,575,1.4771212547196624,8,0.0,185341.63,Boag,Spain,Female,2,1,0,0
8753,15632263,574,1.4771212547196624,5,120355.0,137793.35,Pagnotto,Spain,Male,1,1,0,0
8754,15720110,795,1.505149978319906,2,117265.21,198317.23,Oluchukwu,France,Male,1,1,1,0
8755,15619045,776,1.6334684555795864,4,0.0,162137.5,Baxter,France,Female,2,0,1,0
8756,15697510,707,1.7160033436347992,7,0.0,109688.82,Tien,Spain,Female,1,1,0,1
8757,15784923,705,1.568201724066995,3,109974.22,36320.87,Chimezie,Germany,Female,1,1,1,1
8758,15567383,678,1.6434526764861874,2,98009.13,31384.86,Slone,Germany,Female,2,0,1,0
8759,15732621,663,1.5314789170422551,10,0.0,114083.73,Martin,France,Male,1,1,1,0
8760,15757981,748,1.8195439355418688,8,0.0,163331.65,Loggia,France,Male,1,1,1,0
8761,15727819,677,1.5314789170422551,10,171671.9,50777.77,Hartley,Spain,Female,1,1,1,0
8762,15738088,634,1.7993405494535817,10,0.0,30772.86,Parkin,Spain,Male,2,1,0,1
8763,15765173,350,1.7781512503836436,3,0.0,113796.15,Lin,France,Female,1,0,0,1
8764,15665159,727,1.7853298350107671,0,128213.96,188729.08,Brooks,France,Male,2,1,1,1
8765,15618203,773,1.7075701760979363,8,116197.65,86701.4,Tien,Germany,Male,2,1,1,0
8766,15791452,675,1.591064607026499,1,0.0,153129.22,Dann,France,Male,2,1,0,0
8767,15638159,649,1.5563025007672873,6,86607.39,19825.09,Trentino,Spain,Female,1,0,0,0
8768,15585466,552,1.462397997898956,10,0.0,12186.83,Russo,France,Male,2,1,0,0
8769,15677310,761,1.792391689498254,5,98854.34,86920.97,Christie,Germany,Male,1,0,0,1
8770,15646262,622,1.4913616938342726,7,0.0,35408.77,Ross,France,Male,1,1,0,0
8771,15656901,615,1.7708520116421442,8,0.0,165576.55,Nnonso,France,Male,2,1,1,0
8772,15621093,681,1.4913616938342726,4,97338.19,48226.76,Teng,Germany,Male,2,0,0,0
8773,15592123,768,1.4771212547196624,6,0.0,199454.37,Buccho,France,Male,2,1,1,0
8774,15589200,617,1.5314789170422551,9,0.0,118749.58,Madukaife,Spain,Male,2,1,0,0
8775,15602934,452,1.5185139398778875,6,131698.57,151623.91,Dunn,France,Female,2,1,0,0
8776,15812720,807,1.568201724066995,10,130110.45,172097.95,Hooker,Germany,Male,2,0,1,0
8777,15695383,567,1.6434526764861874,9,0.0,87677.15,Griffin,Spain,Male,2,1,0,0
8778,15723064,603,1.380211241711606,1,165149.13,21858.28,Kistler,Spain,Male,2,1,0,0
8779,15761606,617,1.568201724066995,9,101707.8,123866.28,Law,Spain,Female,1,1,0,0
8780,15650322,701,1.5314789170422551,3,105588.66,74694.41,Grigoryeva,France,Female,1,0,1,0
8781,15669782,820,1.591064607026499,9,111336.89,16770.31,Chu,Germany,Male,1,1,0,1
8782,15751628,438,1.7781512503836436,7,78391.17,49424.6,Onyemachukwu,France,Male,1,0,1,0
8783,15809057,600,1.4313637641589874,6,0.0,172031.22,Lu,Spain,Female,2,1,1,0
8784,15617052,782,1.5314789170422551,9,0.0,183021.06,Watson,France,Male,1,1,0,1
8785,15590810,638,1.6127838567197355,9,144326.09,73979.85,Fallaci,Germany,Female,1,1,0,1
8786,15801293,850,1.4313637641589874,1,101278.25,26265.18,Ni,Germany,Male,2,1,1,0
8787,15770968,741,1.2787536009528289,8,108711.57,24857.25,Leason,Germany,Female,2,1,0,0
8788,15572356,689,1.863322860120456,1,108555.07,167969.15,Tsai,Spain,Male,1,0,1,0
8789,15603247,743,1.5440680443502757,1,146781.24,189307.7,Bruner,Germany,Female,1,1,0,0
8790,15619116,493,1.5563025007672873,2,0.0,99770.3,Wallace,France,Female,2,0,1,0
8791,15691792,416,1.5440680443502757,8,0.0,119712.78,Young,Spain,Male,1,0,0,0
8792,15783276,725,1.3979400086720377,9,0.0,168607.74,Forbes,France,Female,2,1,1,0
8793,15766137,497,1.5314789170422551,2,0.0,83087.13,Muir,France,Male,2,1,1,0
8794,15574554,537,1.8195439355418688,8,103291.25,130664.79,Pugh,Germany,Male,2,1,1,0
8795,15578671,706,1.462397997898956,1,209490.21,133267.69,Webb,Spain,Female,1,1,1,1
8796,15716608,651,1.5797835966168101,2,0.0,67029.82,Walker,Spain,Male,3,1,0,1
8797,15690670,720,1.5185139398778875,2,0.0,141031.08,Cox,France,Male,2,0,1,0
8798,15630466,797,1.6532125137753437,8,0.0,125110.02,Maclean,France,Male,1,0,0,0
8799,15630349,543,1.3617278360175928,5,0.0,117832.39,Hollis,Spain,Male,2,1,0,0
8800,15803801,454,1.5314789170422551,4,0.0,198817.72,Jamieson,France,Male,2,1,0,0
8801,15647890,691,1.568201724066995,9,149405.18,146411.6,Su,France,Male,1,1,1,0
8802,15606115,510,1.7160033436347992,6,191665.21,131312.56,P'eng,France,Female,1,1,1,1
8803,15714642,792,1.6020599913279623,7,0.0,141652.2,Hawkins,Spain,Female,1,1,0,0
8804,15741181,721,1.6127838567197355,6,135071.12,64477.25,Ndubuagha,France,Male,1,1,1,0
8805,15773973,765,1.6127838567197355,2,0.0,191215.61,Hill,France,Male,2,0,1,0
8806,15758546,850,1.591064607026499,8,0.0,37090.44,Norton,Spain,Male,2,1,1,0
8807,15598940,681,1.5797835966168101,6,181804.34,57517.71,Achebe,Germany,Male,2,1,1,0
8808,15669783,586,1.7781512503836436,3,47020.65,63241.21,Simpson,France,Female,2,0,1,1
8809,15624993,753,1.5563025007672873,7,128518.98,44567.83,Chiang,France,Female,1,1,1,1
8810,15760568,593,1.5797835966168101,5,142658.04,135337.11,Dalrymple,Germany,Female,2,0,1,0
8811,15699047,674,1.3222192947339193,9,120150.39,33964.03,Chukwuemeka,France,Female,2,1,1,0
8812,15616168,610,1.5440680443502757,7,81905.95,61623.19,Ojiofor,France,Female,1,1,1,0
8813,15773146,652,1.414973347970818,3,137998.2,168989.77,Rubeo,France,Male,2,0,1,0
8814,15770375,850,1.414973347970818,8,123126.29,74425.41,Fanucci,Germany,Female,1,1,0,0
8815,15589725,740,1.7075701760979363,4,0.0,178929.84,Zubarev,France,Female,2,1,1,0
8816,15710034,637,1.6334684555795864,1,135645.29,101382.86,T'ao,Germany,Male,2,0,1,1
8817,15800806,685,1.4913616938342726,7,122449.31,180769.55,Pai,Spain,Male,2,1,1,0
8818,15570485,558,1.6020599913279623,4,161766.87,92378.54,Udegbunam,Spain,Male,1,0,0,0
8819,15575391,677,1.568201724066995,3,0.0,38252.25,Claypool,France,Female,2,1,1,0
8820,15790750,592,1.5563025007672873,10,123187.51,146111.35,Manfrin,Germany,Male,1,0,1,0
8821,15714832,652,1.5563025007672873,9,150956.71,72350.17,Baker,Germany,Male,1,0,0,0
8822,15619953,662,1.6232492903979006,6,105021.28,48242.38,Efremov,Spain,Female,1,1,0,0
8823,15673929,543,1.806179973983887,4,0.0,148305.82,Chin,France,Male,2,1,1,0
8824,15578835,675,1.6989700043360187,1,133204.91,8270.06,Brookes,Spain,Female,1,0,1,0
8825,15752388,643,1.5440680443502757,6,0.0,41549.64,Doyle,Spain,Female,2,1,1,0
8826,15797081,611,1.6901960800285136,9,115488.52,138656.81,Ajuluchukwu,Germany,Female,2,1,1,1
8827,15570194,412,1.462397997898956,5,0.0,12510.53,Ikemefuna,France,Male,2,0,0,0
8828,15580149,638,1.6127838567197355,7,0.0,43889.41,Fowler,Spain,Male,2,1,0,0
8829,15777708,824,1.5797835966168101,3,0.0,192800.25,Liao,Spain,Female,2,1,0,0
8830,15769955,683,1.6020599913279623,1,0.0,75762.0,Onuora,France,Female,2,0,0,0
8831,15810444,562,1.591064607026499,6,130565.02,9854.72,Aksenov,Germany,Female,1,1,0,1
8832,15645593,599,1.6127838567197355,2,91328.71,115724.78,Trevisani,France,Female,1,1,0,0
8833,15765345,753,1.5440680443502757,4,0.0,106303.4,Wood,France,Male,2,1,1,0
8834,15760873,594,1.6989700043360187,7,81310.34,183868.01,Lombardo,France,Male,1,1,1,0
8835,15794178,657,1.5314789170422551,3,107136.6,153895.46,Walpole,France,Male,1,1,0,0
8836,15589361,716,1.5314789170422551,9,0.0,66695.71,Chikwendu,Spain,Male,1,1,1,0
8837,15662483,850,1.6334684555795864,7,0.0,173851.11,Ko,France,Male,2,1,1,0
8838,15809736,664,1.662757831681574,2,0.0,177423.02,Steigrad,France,Male,1,1,1,1
8839,15731148,558,1.5185139398778875,0,108477.49,109096.71,Isayeva,France,Male,1,1,1,1
8840,15774328,606,1.6020599913279623,1,144757.97,166656.18,Boni,Germany,Male,2,1,1,0
8841,15646969,776,1.5185139398778875,2,0.0,176921.0,Anayolisa,Spain,Male,2,1,1,0
8842,15718769,557,1.5563025007672873,1,113110.26,98413.1,Fallaci,Spain,Male,1,1,0,0
8843,15610226,614,1.4313637641589874,9,106414.57,77500.81,Fenton,France,Female,2,0,0,0
8844,15616270,620,1.6232492903979006,4,106920.91,119747.08,Chao,Spain,Male,1,0,1,0
8845,15790717,695,1.5440680443502757,7,0.0,160387.98,Osinachi,Spain,Male,2,1,0,0
8846,15635703,729,1.591064607026499,1,131513.26,193715.0,Chu,Germany,Female,1,1,1,0
8847,15616365,571,1.724275869600789,2,0.0,28045.77,Obiuto,France,Female,2,1,0,0
8848,15630244,457,1.6020599913279623,10,134320.23,150757.35,Chu,France,Male,2,1,0,0
8849,15734714,559,1.462397997898956,3,79715.36,82252.28,Nash,France,Female,1,1,0,0
8850,15721433,664,1.5797835966168101,4,74306.19,154395.56,Hixson,France,Female,2,1,0,0
8851,15590201,500,1.6989700043360187,5,0.0,83866.35,Fiorentini,Spain,Female,4,1,1,1
8852,15590828,782,1.6232492903979006,7,126428.38,39830.1,Chidimma,Germany,Male,1,1,0,0
8853,15752097,708,1.5797835966168101,8,99640.89,12429.22,Chiazagomekpere,Spain,Male,1,1,0,0
8854,15800031,681,1.6334684555795864,3,66338.68,18772.5,Laura,France,Male,1,1,1,1
8855,15630857,674,1.591064607026499,6,0.0,9574.83,Wu,Spain,Female,2,1,1,0
8856,15689953,697,1.6334684555795864,10,128226.37,188486.94,Toscani,Spain,Male,1,0,0,0
8857,15759733,774,1.414973347970818,5,0.0,64716.08,McMillan,France,Female,2,1,1,0
8858,15810826,624,1.5563025007672873,6,0.0,84749.96,Chiekwugo,France,Male,2,0,0,0
8859,15668009,747,1.568201724066995,1,0.0,180551.76,Hendley,Spain,Male,2,0,1,0
8860,15743456,715,1.505149978319906,10,0.0,60907.49,Birnie,France,Female,2,1,0,0
8861,15725762,808,1.380211241711606,4,122168.65,174107.04,Kemp,France,Male,1,1,0,0
8862,15761713,678,1.6334684555795864,7,178074.33,110405.9,Johnstone,France,Female,1,0,0,0
8863,15769246,813,1.7708520116421442,2,135078.41,187636.06,Lo Duca,Germany,Male,1,1,0,1
8864,15781129,687,1.5797835966168101,8,69434.4,66580.13,Montgomery,Spain,Male,2,1,1,1
8865,15599124,832,1.462397997898956,5,0.0,178779.52,Miller,France,Female,2,1,0,0
8866,15639004,668,1.8573324964312685,2,0.0,70783.61,Chiemezie,France,Male,2,1,1,0
8867,15810995,526,1.5314789170422551,3,122726.56,46772.36,Wright,Germany,Male,1,1,1,0
8868,15653773,457,1.5797835966168101,7,164496.99,163327.27,Shaw,France,Female,1,1,1,0
8869,15708357,649,1.5797835966168101,8,0.0,103760.53,Chapman,Spain,Female,1,1,0,0
8870,15733597,669,1.6127838567197355,0,150219.41,107839.03,Y?an,France,Female,2,0,0,0
8871,15789560,668,1.6232492903979006,8,187534.79,32900.41,Clark,France,Male,1,1,1,1
8872,15699524,466,1.4771212547196624,3,0.0,193984.6,Howells,France,Female,1,1,0,0
8873,15626475,685,1.4771212547196624,2,0.0,140889.32,Gamble,France,Male,2,1,1,0
8874,15810839,610,1.5314789170422551,0,103108.17,125646.82,Rogers,France,Male,1,0,0,0
8875,15684318,582,1.6989700043360187,6,96486.57,20344.02,McMillan,Germany,Female,2,1,1,0
8876,15768120,702,1.5563025007672873,9,90560.48,174268.87,Brown,Germany,Male,2,1,0,0
8877,15712807,556,1.662757831681574,3,131764.96,108500.66,Robertson,Spain,Male,1,1,1,1
8878,15696371,812,1.380211241711606,1,92476.88,83247.14,Thomas,Spain,Female,1,0,0,0
8879,15675794,645,1.6720978579357175,9,152076.93,121840.2,Hsing,Germany,Male,1,1,0,1
8880,15774277,809,1.6334684555795864,2,0.0,132908.07,Chiu,France,Male,2,1,1,0
8881,15603764,560,1.6901960800285136,4,0.0,100075.1,Chang,France,Male,1,1,1,1
8882,15618647,744,1.462397997898956,1,43504.42,119327.75,Kornilova,France,Male,1,1,1,0
8883,15614643,731,1.591064607026499,2,0.0,136737.13,Chifo,Spain,Female,2,1,0,0
8884,15707696,471,1.4471580313422192,5,0.0,22356.97,Lu,Spain,Female,2,1,1,0
8885,15749583,686,1.5797835966168101,2,93569.86,10137.34,Bellucci,Germany,Female,3,0,0,1
8886,15815125,668,1.6532125137753437,4,102486.21,158379.25,Michael,Spain,Male,2,1,1,0
8887,15779620,575,1.5563025007672873,1,0.0,94570.56,Sinclair,France,Male,1,0,1,0
8888,15768233,435,1.568201724066995,8,114346.3,980.93,Chukwuebuka,Germany,Male,1,0,1,1
8889,15637788,743,1.3617278360175928,3,110203.77,95583.45,Schmidt,France,Male,1,1,0,0
8890,15777046,580,1.591064607026499,9,128362.59,86044.98,Parry,France,Female,1,1,0,0
8891,15788723,599,1.6901960800285136,10,143888.22,166236.38,McIntyre,Germany,Female,2,1,1,1
8892,15790489,534,1.5314789170422551,5,170600.78,5240.53,Lo Duca,Spain,Male,1,0,1,0
8893,15739476,680,1.505149978319906,5,0.0,150684.23,Ferrari,France,Female,1,1,1,0
8894,15612670,631,1.662757831681574,10,0.0,129508.96,Berry,Spain,Female,2,1,1,0
8895,15631222,485,1.591064607026499,2,75339.64,70665.16,Cattaneo,France,Female,1,1,1,0
8896,15658972,699,1.6020599913279623,8,122038.34,102085.35,Foster,France,Female,1,1,0,0
8897,15724691,712,1.5314789170422551,1,0.0,195052.12,Gordon,France,Male,2,1,1,0
8898,15740442,603,1.7075701760979363,8,186825.57,93739.71,May,France,Male,1,1,0,1
8899,15760427,850,1.6020599913279623,6,124788.18,65612.12,Cameron,France,Male,1,1,0,0
8900,15677939,584,1.6127838567197355,3,0.0,160095.48,Ch'eng,France,Female,2,1,1,0
8901,15611599,604,1.8512583487190752,2,0.0,49506.82,Curtis,France,Female,2,1,1,0
8902,15633474,586,1.7075701760979363,2,138553.57,92406.22,Whitehead,France,Male,1,1,1,0
8903,15671973,467,1.591064607026499,5,0.0,7415.96,Chukwuemeka,Spain,Male,2,1,1,0
8904,15790019,520,1.5440680443502757,9,105387.89,25059.06,Onwughara,France,Male,1,1,1,0
8905,15737735,683,1.6020599913279623,4,95053.1,116816.54,Grant,Spain,Male,1,1,1,1
8906,15661745,557,1.5563025007672873,3,0.0,144078.02,Browne,France,Male,1,0,1,0
8907,15797065,613,1.505149978319906,0,0.0,126675.62,Goloubev,Spain,Female,2,0,1,0
8908,15710671,786,1.5314789170422551,3,137361.96,183682.09,Gordon,France,Male,1,0,0,0
8909,15656522,593,1.505149978319906,10,158537.42,166850.57,Sutherland,Spain,Male,1,1,0,0
8910,15705085,670,1.462397997898956,9,0.0,27359.19,Quesada,Spain,Female,2,1,0,0
8911,15744873,657,1.6812412373755872,5,143595.87,101314.65,Wright,Germany,Female,1,0,0,1
8912,15781914,718,1.505149978319906,9,169947.41,27979.16,Simmons,Germany,Male,2,1,1,0
8913,15637354,623,1.380211241711606,7,148167.83,109470.34,Yobachukwu,France,Female,2,1,1,0
8914,15717307,496,1.4913616938342726,5,0.0,93713.13,Read,France,Male,2,1,0,0
8915,15746695,429,1.591064607026499,6,48023.83,74870.99,Wunder,France,Female,1,1,0,0
8916,15804962,606,1.5563025007672873,1,155655.46,192387.51,Nnaife,France,Male,1,1,1,1
8917,15665378,499,1.662757831681574,6,0.0,73457.55,Shen,France,Female,2,1,0,0
8918,15757865,642,1.792391689498254,7,0.0,61120.75,Powell,France,Male,2,1,1,0
8919,15578787,641,1.7160033436347992,4,0.0,90964.54,Goddard,France,Female,1,1,0,1
8920,15794323,673,1.505149978319906,8,121240.76,116969.73,Buckley,France,Male,1,1,0,0
8921,15697546,570,1.5563025007672873,3,0.0,92118.75,McIntyre,France,Female,2,1,0,0
8922,15629519,472,1.568201724066995,1,0.0,48357.9,Yen,France,Female,2,1,1,0
8923,15624703,550,1.5440680443502757,9,129847.75,197325.4,Okonkwo,Germany,Male,2,1,0,0
8924,15570002,625,1.7403626894942439,8,118772.71,135853.62,Burlingame,Germany,Female,4,0,0,1
8925,15808566,516,1.662757831681574,2,0.0,169122.54,Hs?,France,Male,2,1,1,0
8926,15805463,682,1.505149978319906,2,105163.88,164170.46,Board,Germany,Male,2,1,1,0
8927,15709136,620,1.4471580313422192,8,0.0,199909.32,Adams,France,Male,2,1,1,0
8928,15801605,626,1.591064607026499,0,0.0,83295.09,Rizzo,France,Female,2,1,1,0
8929,15567855,623,1.462397997898956,1,0.0,39382.06,Chukwufumnanya,France,Female,2,0,0,0
8930,15675141,569,1.5440680443502757,4,93934.63,184748.23,Fraser,France,Female,1,1,0,0
8931,15665759,724,1.8388490907372552,5,117866.92,62280.91,Russell,France,Female,1,1,1,0
8932,15761487,678,1.7403626894942439,5,0.0,196794.11,Yefimova,France,Female,1,0,1,1
8933,15700394,713,1.414973347970818,4,122857.46,144682.17,Palermo,Spain,Female,2,1,0,1
8934,15631162,631,1.505149978319906,10,0.0,196342.66,Bergamaschi,France,Male,2,0,1,0
8935,15630641,846,1.568201724066995,6,127103.97,41516.44,Shao,France,Female,1,1,1,0
8936,15585066,660,1.6334684555795864,1,0.0,112026.1,Chimaraoke,France,Female,1,0,1,1
8937,15722991,567,1.7323937598229686,9,96402.96,52035.29,McGregor,France,Male,1,0,0,1
8938,15737404,731,1.4913616938342726,1,132512.26,185466.85,Kesteven,France,Male,1,1,1,0
8939,15722409,693,1.6720978579357175,8,107604.66,80149.27,Ritchie,Spain,Male,1,1,1,0
8940,15806420,772,1.5314789170422551,9,0.0,170980.86,Jenks,France,Male,2,1,0,0
